title,artist,existing_year,existing_year_source,existing_status,existing_notes,csv_year,estimated_year,spotify_album_name,spotify_album_type,spotify_album_release_date,spotify_duration_ms,spotify_album_artist,spotify_track_number,spotify_disc_number,mb_year,mb_year_source,mb_match_method,mb_score,deezer_year,deezer_invalid_year,deezer_status,deezer_track_id,discogs_year,discogs_rejected_year,discogs_rejected_reason,chosen_candidate,status,notes,diff,spotify_track_id,spotify_match_name,spotify_match_artist,match_method,similarity_score,isrc,spotify_found,manual_source_url,exclusion_reason,final_year,listenbrainz_match_status,listenbrainz_year_signal,listenbrainz_context_flags,listenbrainz_version_flags,listenbrainz_recommendation,listenbrainz_mb_year,listenbrainz_mb_year_source,listenbrainz_year_delta_vs_current_mb,listenbrainz_year_delta_vs_spotify,listenbrainz_recording_mbid,listenbrainz_recording_name,listenbrainz_release_mbid,listenbrainz_release_name,final_source,review_reason
Westerland,Die Ärzte,,,,,1988,1988,Das Ist Nicht Die Ganze Wahrheit...,album,1988-04-19,221173,Die Ärzte,5,1,1988,mb_ok,isrc,1.00,,,skipped_off,,,,,1988,auto_accepted_mb,auto: MusicBrainz strong match,,5aWpvFnByyWodgqYlC9kha,Westerland,Die Ärzte,playlist_import,,DEE868800049,true,,,1988,,,,,,,,,,,,,,,
"MIEF! (Nimm mich jetzt, auch wenn ich stinke) - Video Version",Die Doofen,,,,,1994,1994,"Lieder, die die Welt nicht braucht",album,1994-06-13,186306,Die Doofen,4,1,1995,mb_ok,isrc,0.96,,,skipped_off,,,,,1995,auto_accepted_mb,auto: MusicBrainz strong match,,3rbf3ErZe5YJP5ciBBnr2k,"MIEF! (Nimm mich jetzt, auch wenn ich stinke) - Video Version",Die Doofen,playlist_import,,DED149500016,true,,,1995,,,,,,,,,,,,,,,
Alles nur geklaut,Die Prinzen,,,,,1993,1993,Alles nur geklaut,album,1993-10-30,191800,Die Prinzen,2,1,1993,mb_ok,isrc,1.00,,,skipped_off,,,,,1993,auto_accepted_mb,auto: MusicBrainz strong match,,4MhaF08X17tmOmUcmRq5lN,Alles nur geklaut,Die Prinzen,playlist_import,,DEC739300092,true,,,1993,,,,,,,,,,,,,,,
Tage wie diese,Die Toten Hosen,,,,,2012,2012,"""Ballast der Republik"" plus Jubiläums-Album ""Die Geister, die wir riefen""",album,2012-05-04,268426,Die Toten Hosen,3,1,2012,mb_ok,isrc,1.00,,,skipped_off,,,,,2012,auto_accepted_mb,auto: MusicBrainz strong match,,2lYsCjTvXIHOqT8xSbK2jq,Tage wie diese,Die Toten Hosen,playlist_import,,DEF241230001,true,,,2012,,,,,,,,,,,,,,,
The Wanderer,Dion,,,,,2001,2001,The Best Of Dion,compilation,2001-01-01,167160,Dion,6,1,1961,mb_ok,isrc,1.00,,,skipped_off,,,,no_result,1961,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,1UwriLz98ILbRhrtohTca1,The Wanderer,Dion,playlist_import,,USLA18800001,true,,,1961,,,,,,,,,,,,,,,
Jolene,Dolly Parton,,,,,1974,1974,Jolene,album,1974-02-04,163275,Dolly Parton,1,1,1973,mb_ok,isrc,1.00,,,skipped_off,,,,,1973,auto_accepted_mb,auto: MusicBrainz strong match,,2SpEHTbUuebeLkgs9QB7Ue,Jolene,Dolly Parton,playlist_import,,USRN19600096,true,,,1973,,,,,,,,,,,,,,,
Sing Hallelujah!,Dr. Alban,,,,,1992,1992,One Love,album,1992-05-04,240933,Dr. Alban,4,1,1992,mb_ok,isrc,1.00,,,skipped_off,,,,,1992,auto_accepted_mb,auto: MusicBrainz strong match,,01kVVoJQuWVqaOvRgRztJD,Sing Hallelujah!,Dr. Alban,playlist_import,,DEA819200295,true,,,1992,,,,,,,,,,,,,,,
"Marmor, Stein und Eisen bricht",Drafi Deutscher,,,,,1987,1987,"Marmor, Stein und Eisen bricht",compilation,1987-05-01,156106,Drafi Deutscher,1,1,1965,mb_ok,isrc,0.96,,,skipped_off,,,,no_result,1965,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,70gS6bjAjFc96IIunuRj1c,"Marmor, Stein und Eisen bricht",Drafi Deutscher,playlist_import,,DEA619361400,true,,,1965,,,,,,,,,,,,,,,
Toosie Slide,Drake,,,,,2020,2020,Toosie Slide,single,2020-04-02,247058,Drake,1,1,2020,mb_ok,isrc,0.96,,,skipped_off,,,,,2020,auto_accepted_mb,auto: MusicBrainz strong match,,1d2eMMrAuIsw85u3YklKoc,Toosie Slide,Drake,playlist_import,,USUG12001282,true,,,2020,,,,,,,,,,,,,,,
Moskau - 2007 Version,Dschinghis Khan,,,,,2007,2007,7 Leben,album,2007-05-11,221373,Dschinghis Khan,10,1,2007,mb_ok,isrc,0.96,,,skipped_off,,,,,2007,auto_accepted_mb,auto: MusicBrainz strong match,,0cwEvwz7syhgHKXX1z4puc,Moskau - 2007 Version,Dschinghis Khan,playlist_import,,DEUM70703331,true,,,2007,,,,,,,,,,,,,,,
Break My Heart,Dua Lipa,,,,,2020,2020,Future Nostalgia,album,2020-03-27,221820,Dua Lipa,9,1,2020,mb_ok,isrc,1.00,,,skipped_off,,,,,2020,auto_accepted_mb,auto: MusicBrainz strong match,,017PF4Q3l4DBUiWoXk4OWT,Break My Heart,Dua Lipa,playlist_import,,GBAHT1901303,true,,,2020,,,,,,,,,,,,,,,
Barbra Streisand (Radio Edit),Duck Sauce,,,,,2010,2010,Barbra Streisand,single,2010-10-15,194531,Duck Sauce,1,1,2009,mb_ok,isrc,1.00,,,skipped_off,,,,,2009,auto_accepted_mb,auto: MusicBrainz strong match,,5pYlc1vQ6999WU43WzF4SR,Barbra Streisand (Radio Edit),Duck Sauce,playlist_import,,GBSXS1000131,true,,,2009,,,,,,,,,,,,,,,
Mercy,Duffy,,,,,2008,2008,Rockferry,album,2008,219920,Duffy,7,1,2007,mb_ok,isrc,1.00,,,skipped_off,,,,,2007,auto_accepted_mb,auto: MusicBrainz strong match,,1zusIxNqJu8i4g6P6hJ2Qa,Mercy,Duffy,playlist_import,,GBUM70711275,true,,,2007,,,,,,,,,,,,,,,
Save Tonight,Eagle-Eye Cherry,,,,,1998,1998,Desireless,album,1998-01-01,242733,Eagle-Eye Cherry,1,1,1997,mb_ok,isrc,0.90,,,skipped_off,,,,,1997,auto_accepted_mb,auto: MusicBrainz strong match,,0smyCrJiibi2uwCiq5R1vj,Save Tonight,Eagle-Eye Cherry,playlist_import,,GBAKW9800044,true,,,1997,,,,,,,,,,,,,,,
Du trägst keine Liebe in dir,Echt,,,,,1999,1999,Freischwimmer,album,1999-09-10,261933,Echt,1,1,1999,mb_ok,isrc,1.00,,,skipped_off,,,,,1999,auto_accepted_mb,auto: MusicBrainz strong match,,21aT5lIYHjyBIFrXNbNY5U,Du trägst keine Liebe in dir,Echt,playlist_import,,DEL060001400,true,,,1999,,,,,,,,,,,,,,,
Your Song,Elton John,,,,,1970,1970,Elton John,album,1970-04-10,244226,Elton John,1,1,1970,mb_ok,isrc,1.00,,,skipped_off,,,,,1970,auto_accepted_mb,auto: MusicBrainz strong match,,7gCeodIXjhCLDWC5H1LOmT,Your Song,Elton John,playlist_import,,GBAMB9500072,true,,,1970,,,,,,,,,,,,,,,
Can't Help Falling in Love,Elvis Presley,,,,,1961,1961,Blue Hawaii,album,1961-10-20,185877,Elvis Presley,5,1,1961,mb_ok,isrc,0.96,,,skipped_off,,,,,1961,auto_accepted_mb,auto: MusicBrainz strong match,,44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love,Elvis Presley,playlist_import,,USRC16101350,true,,,1961,,,,,,,,,,,,,,,
Could I Have This Kiss Forever,"Enrique Iglesias, Whitney Houston",,,,,1999,1999,Enrique,album,1999-11-23,235293,Enrique Iglesias,7,1,1999,mb_ok,isrc,0.84,,,skipped_off,,,,,1999,auto_accepted_mb,auto: MusicBrainz strong match,,01qCxvpyyIm0a0RG3uYxEm,Could I Have This Kiss Forever,"Enrique Iglesias, Whitney Houston",playlist_import,,USIR19915205,true,,,1999,,,,,,,,,,,,,,,
Orinoco Flow,Enya,,,,,2001,2001,"Themes From ""Calmi Cuori Appassionati""",album,2001,266226,Enya,6,1,1988,mb_ok,isrc,1.00,,,skipped_off,,,,,1988,auto_accepted_mb,auto: MusicBrainz strong match,,0Fyj9w0HVfjoxm9S8nGClt,Orinoco Flow,Enya,playlist_import,,GBAHT8802584,true,,,1988,,,,,,,,,,,,,,,
Call on Me - Radio Mix,Eric Prydz,,,,,2004,2004,Call on Me (Radio Mix),single,2004-09-10,171360,Eric Prydz,1,1,2004,mb_ok,isrc,0.96,,,skipped_off,,,,,2004,auto_accepted_mb,auto: MusicBrainz strong match,,1xNcBAoUw8Hz6LqK2jt4Ff,Call on Me - Radio Mix,Eric Prydz,playlist_import,,GBCEN0400130,true,,,2004,,,,,,,,,,,,,,,
Piece of My Heart,Erma Franklin,,,,,2009,2009,Erma Franklin: Piece Of Her Heart - The Epic And Shout Years,compilation,2009-02-18,157266,Erma Franklin,3,1,1967,mb_ok,isrc,1.00,,,skipped_off,,1967,,,1967,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,2GbePPrWWSRxcmW6QRSPae,Piece of My Heart,Erma Franklin,playlist_import,,USSM11100157,true,,,1967,,,,,,,,,,,,,,,
Più bella cosa,Eros Ramazzotti,,,,,1996,1996,Dove c'è musica,album,1996-04-30,267813,Eros Ramazzotti,3,1,1996,mb_ok,isrc,1.00,,,skipped_off,,,,,1996,auto_accepted_mb,auto: MusicBrainz strong match,,0KligwQn4Iy344p2Q5m6k6,Più bella cosa,Eros Ramazzotti,playlist_import,,ITB009600582,true,,,1996,,,,,,,,,,,,,,,
Sweet Dreams (Are Made of This),"Eurythmics, Annie Lennox, Dave Stewart",,,,,1991,1991,Greatest Hits,compilation,1991-02-28,292560,"Eurythmics, Annie Lennox, Dave Stewart",1,1,1982,mb_ok,isrc,1.00,,,skipped_off,,,,no_result,1982,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,6zIfdCmmhPCX0cMquBsC37,Sweet Dreams (Are Made of This),"Eurythmics, Annie Lennox, Dave Stewart",playlist_import,,GBARL8300027,true,,,1982,,,,,,,,,,,,,,,
Rock Me Amadeus,Falco,,,,,1985,1985,Falco 3,album,1985-02-19,202236,Falco,1,1,1985,mb_ok,isrc,1.00,,,skipped_off,,,,,1985,auto_accepted_mb,auto: MusicBrainz strong match,,0DfG1ltJnZyq4Tx3ZLL7ZU,Rock Me Amadeus,Falco,playlist_import,,ATB158500018,true,,,1985,,,,,,,,,,,,,,,
Praise You,Fatboy Slim,,,,,1998,1998,You've Come a Long Way Baby,album,1998-10-19,324240,Fatboy Slim,9,1,1998,mb_ok,isrc,1.00,,,skipped_off,,,,,1998,auto_accepted_mb,auto: MusicBrainz strong match,,10yY7i70r9wtllofw0GIpx,Praise You,Fatboy Slim,playlist_import,,GBBMQ9900055,true,,,1998,,,,,,,,,,,,,,,
Ain't That A Shame,Fats Domino,,,,,1959,1959,Fats Domino Swings,album,1959-01-01,152200,Fats Domino,10,1,1955,mb_ok,isrc,0.90,,,skipped_off,,,,,1955,auto_accepted_mb,auto: MusicBrainz strong match,,4ZfQwNx3FlCN07cnUvekh3,Ain't That A Shame,Fats Domino,playlist_import,,USEM38700044,true,,,1955,,,,,,,,,,,,,,,
Emanuela,Fettes Brot,,,,,2005,2005,Am Wasser gebaut,album,2005-03-21,214853,Fettes Brot,2,1,2005,mb_ok,isrc,1.00,,,skipped_off,,,,,2005,auto_accepted_mb,auto: MusicBrainz strong match,,15hHGF66ZlM6UAzMSpf5Q1,Emanuela,Fettes Brot,playlist_import,,DEAH90500015,true,,,2005,,,,,,,,,,,,,,,
She Drives Me Crazy,Fine Young Cannibals,,,,,1988,1988,The Raw & The Cooked,album,1988-01-01,215773,Fine Young Cannibals,1,1,1988,mb_ok,isrc,1.00,,,skipped_off,,,,,1988,auto_accepted_mb,auto: MusicBrainz strong match,,4d6eqRtpDX7tydHJGDZUBQ,She Drives Me Crazy,Fine Young Cannibals,playlist_import,,USRH10901907,true,,,1988,,,,,,,,,,,,,,,
Die Gitarre und das Meer - Single Version,Freddy Quinn,,,,,1987,1987,"Freddy, die Gitarre und das Meer",compilation,1987-01-01,149266,Freddy Quinn,9,1,1959,mb_ok,isrc,1.00,,,skipped_off,,,,no_result,1959,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,0QJhLvOo5jo1aLyAtgveNl,Die Gitarre und das Meer - Single Version,Freddy Quinn,playlist_import,,DEF065900270,true,,,1959,,,,,,,,,,,,,,,
No Son Of Mine,Genesis,,,,,2004,2004,The Platinum Collection,compilation,2004-11-29,395653,Genesis,1,1,1991,mb_ok,isrc,0.96,,,skipped_off,,,,no_result,1991,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,2nHajACLqGsbctpe3Rafh3,No Son Of Mine,Genesis,playlist_import,,GBAAA9100086,true,,,1991,,,,,,,,,,,,,,,
Got My Mind Set on You,George Harrison,,,,,1987,1987,Cloud Nine,album,1987-11-02,234653,George Harrison,11,1,1987,mb_ok,isrc,0.96,,,skipped_off,,,,,1987,auto_accepted_mb,auto: MusicBrainz strong match,,3OeUlriM0EZHdWleJtjoVr,Got My Mind Set on You,George Harrison,playlist_import,,GBEXP0300054,true,,,1987,,,,,,,,,,,,,,,
I Knew You Were Waiting (For Me),"George Michael, Aretha Franklin",,,,,1998,1998,Ladies And Gentlemen... The Best Of George Michael,compilation,1998-11-09,238000,George Michael,13,2,1986,mb_ok,isrc,1.00,,,skipped_off,,,,no_result,1986,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,2XgDgIsVUOt9Lov5G4Wruy,I Knew You Were Waiting (For Me),"George Michael, Aretha Franklin",playlist_import,,USAR19800123,true,,,1986,,,,,,,,,,,,,,,
Volare (Nel Blu di Pinto di Blu),Gipsy Kings,,,,,1989,1989,Mosaïque,album,1989-05-01,218520,Gipsy Kings,7,1,1989,mb_ok,isrc,1.00,,,skipped_off,,,,,1989,auto_accepted_mb,auto: MusicBrainz strong match,,4OjJAGDDZTLlTNeOMBl7UM,Volare (Nel Blu di Pinto di Blu),Gipsy Kings,playlist_import,,GBAAW0202208,true,,,1989,,,,,,,,,,,,,,,
Ich will 'nen Cowboy als Mann,Gitte Hænning,,,,,2015,2015,Partykeller-Knaller,compilation,2015-08-21,160973,Various Artists,3,1,1963,mb_ok,isrc,0.96,,,skipped_off,,,,no_result,1963,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,6fsTEzoIeqlkydroKJqQAc,Ich will 'nen Cowboy als Mann,Gitte Hænning,playlist_import,,DEA346300144,true,,,1963,,,,,,,,,,,,,,,
Somebody That I Used to Know,"Gotye, Kimbra",,,,,2011,2011,Making Mirrors,album,2011-08-19,245755,Gotye,3,1,2011,mb_ok,isrc,1.00,,,skipped_off,,,,,2011,auto_accepted_mb,auto: MusicBrainz strong match,,62oaDoBveZxvZb94ziiMXi,Somebody That I Used to Know,"Gotye, Kimbra",playlist_import,,AUZS21100040,true,,,2011,,,,,,,,,,,,,,,
Sweet Child O' Mine,Guns N' Roses,,,,,1987,1987,Appetite For Destruction,album,1987-07-21,354520,Guns N' Roses,9,1,1987,mb_ok,isrc,1.00,,,skipped_off,,,,,1987,auto_accepted_mb,auto: MusicBrainz strong match,,7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,playlist_import,,USGF18714809,true,,,1987,,,,,,,,,,,,,,,
"What Is Love - 7"" Mix",Haddaway,,,,,1993,1993,The Album,album,1993-09-13,270373,Haddaway,1,1,1992,mb_ok,isrc,0.96,,,skipped_off,,,,,1992,auto_accepted_mb,auto: MusicBrainz strong match,,2IHaGyfxNoFPLJnaEg4GTs,"What Is Love - 7"" Mix",Haddaway,playlist_import,,DEA410500401,true,,,1992,,,,,,,,,,,,,,,
Adore You,Harry Styles,,,,,2019,2019,Fine Line,album,2019-12-13,207139,Harry Styles,3,1,2019,mb_ok,isrc,1.00,,,skipped_off,,,,,2019,auto_accepted_mb,auto: MusicBrainz strong match,,3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,playlist_import,,USSM11912588,true,,,2019,,,,,,,,,,,,,,,
Mama,Heintje,,,,,1968,1968,Mama,single,1968,151093,Heintje,1,1,1968,mb_ok,isrc,0.96,,,skipped_off,,,,,1968,auto_accepted_mb,auto: MusicBrainz strong match,,1QTi1rZx1VOWcM4T2wD49V,Mama,Heintje,playlist_import,,NLA249700096,true,,,1968,,,,,,,,,,,,,,,
Atemlos durch die Nacht,Helene Fischer,,,,,2013,2013,Farbenspiel,album,2013-01-01,219720,Helene Fischer,5,1,2013,mb_ok,isrc,1.00,,,skipped_off,,,,,2013,auto_accepted_mb,auto: MusicBrainz strong match,,1cSXzDZt8vzuUp2XREQEJN,Atemlos durch die Nacht,Helene Fischer,playlist_import,,DEUM71303188,true,,,2013,,,,,,,,,,,,,,,
Jump Around,House Of Pain,,,,,1992,1992,House of Pain (Fine Malt Lyrics),album,1992-07-21,214946,House Of Pain,2,1,1992,mb_ok,isrc,1.00,,,skipped_off,,,,,1992,auto_accepted_mb,auto: MusicBrainz strong match,,6JymsaWDHk2Yj4e0yNBIFH,Jump Around,House Of Pain,playlist_import,,USTB10300119,true,,,1992,,,,,,,,,,,,,,,
Vom selben Stern - Radio Edit,"Ich + Ich, Adel Tawil",,,,,2008,2008,Vom selben Stern (Exklusive Version),album,2008-11-21,228373,"Ich + Ich, Adel Tawil",1,1,2007,mb_ok,isrc,0.96,,,skipped_off,,,,,2007,auto_accepted_mb,auto: MusicBrainz strong match,,4kCYJigsNQJqs6kpMSlsmL,Vom selben Stern - Radio Edit,"Ich + Ich, Adel Tawil",playlist_import,,DEUM70701432,true,,,2007,,,,,,,,,,,,,,,
I Love It (feat. Charli XCX),"Icona Pop, Charli xcx",,,,,2013,2013,THIS IS... ICONA POP,album,2013-08-23,157152,Icona Pop,1,1,2012,mb_ok,isrc,1.00,,,skipped_off,,,,,2012,auto_accepted_mb,auto: MusicBrainz strong match,,2U8NXPTXZWG2O0ye2sYRiH,I Love It (feat. Charli XCX),"Icona Pop, Charli xcx",playlist_import,,SEWEE1200301,true,,,2012,,,,,,,,,,,,,,,
Thunder,Imagine Dragons,,,,,2017,2017,Evolve,album,2017-06-23,187146,Imagine Dragons,10,1,2017,mb_ok,isrc,1.00,,,skipped_off,,,,,2017,auto_accepted_mb,auto: MusicBrainz strong match,,1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,playlist_import,,USUM71704167,true,,,2017,,,,,,,,,,,,,,,
I Got You (I Feel Good),James Brown & The Famous Flames,,,,,1966,1966,I Got You (I Feel Good),album,1966-02-01,165800,James Brown & The Famous Flames,1,1,1965,mb_ok,isrc,0.96,,,skipped_off,,,,,1965,auto_accepted_mb,auto: MusicBrainz strong match,,5haXbSJqjjM0TCJ5XkfEaC,I Got You (I Feel Good),James Brown & The Famous Flames,playlist_import,,USF066625050,true,,,1965,,,,,,,,,,,,,,,
Whatcha Say,Jason Derulo,,,,,2010,2010,Jason Derulo (International),album,2010-02-24,221253,Jason Derulo,1,1,2009,mb_ok,isrc,1.00,,,skipped_off,,,,,2009,auto_accepted_mb,auto: MusicBrainz strong match,,7xkQdy0cy5ymoWT7nedvLz,Whatcha Say,Jason Derulo,playlist_import,,USWB10901504,true,,,2009,,,,,,,,,,,,,,,
Numb / Encore,"JAŸ-Z, Linkin Park",,,,,2004,2004,Collision Course,single,2004,205280,"JAŸ-Z, Linkin Park",4,1,2004,mb_ok,isrc,1.00,,,skipped_off,,,,,2004,auto_accepted_mb,auto: MusicBrainz strong match,,7dyluIqv7QYVTXXZiMWPHW,Numb / Encore,"JAŸ-Z, Linkin Park",playlist_import,,USWB10403681,true,,,2004,,,,,,,,,,,,,,,
If You Had My Love,Jennifer Lopez,,,,,1999,1999,On The 6,album,1999-06-01,266000,Jennifer Lopez,1,1,1999,mb_ok,isrc,1.00,,,skipped_off,,,,,1999,auto_accepted_mb,auto: MusicBrainz strong match,,3x4yV0hW5Ve3TKhFkXSqFn,If You Had My Love,Jennifer Lopez,playlist_import,,USSM19900608,true,,,1999,,,,,,,,,,,,,,,
Price Tag,"Jessie J, B.o.B",,,,,2011,2011,Who You Are (Platinum Edition),album,2011-01-01,223053,Jessie J,1,1,2011,mb_ok,isrc,1.00,,,skipped_off,,,,,2011,auto_accepted_mb,auto: MusicBrainz strong match,,2fTsFCKRFQ5M0igJgabnLA,Price Tag,"Jessie J, B.o.B",playlist_import,,USUM71029357,true,,,2011,,,,,,,,,,,,,,,
You Can Get It If You Really Want,Jimmy Cliff,,,,,1972,1972,The Harder They Come (Original Motion Picture Soundtrack),album,1972-07-07,158893,Jimmy Cliff,1,1,1972,mb_ok,isrc,1.00,,,skipped_off,,,,,1972,auto_accepted_mb,auto: MusicBrainz strong match,,1Pao4DTLMB4gJPTnqmLgSQ,You Can Get It If You Really Want,Jimmy Cliff,playlist_import,,GBAPA7000005,true,,,1972,,,,,,,,,,,,,,,
Guajira Guantanamera,Joseito Fernández,,,,,2012,2012,Guajira Guantanamera,album,2012-10-10,176800,Joseito Fernández,1,1,1940,mb_ok,text,1.00,,,skipped_off,,,,,1940,auto_accepted_mb_lb_confirmed,review_reason: mb_text_match_only; risk_flags: mb_text_match_only; recommendation: run_targeted_discogs_lookup; discogs_lookup: mb_text_match_only; Auto accepted: ListenBrainz->MusicBrainz confirmed existing MusicBrainz year.,,0KMGf0ebdR8aazf1PoHEdb,Guajira Guantanamera,Joseito Fernández,playlist_import,,FR6V81371636,true,,,1940,ok,confirms_current_mb,,,likely_accept_existing_mb,1940,recording_first_release_date,0,-72,a36d08be-3933-4a79-ac02-8455a22046ad,Guajira Guantanamera,7f294e7d-39cb-4037-ba12-d081addf0547,Guajira Guantanamera,musicbrainz,lb_mb_confirmed
Anyone,Justin Bieber,,,,,2021,2021,Justice,album,2021-03-19,190779,Justin Bieber,15,1,2021,mb_ok,isrc,1.00,,,skipped_off,,,,,2021,auto_accepted_mb,auto: MusicBrainz strong match,,2WnAKZefdRHxtBEkRjFOHC,Anyone,Justin Bieber,playlist_import,,USUM72023175,true,,,2021,,,,,,,,,,,,,,,
Gold Digger,"Kanye West, Jamie Foxx",,,,,2005,2005,Gold Digger,single,2005-01-01,208040,Kanye West,1,1,2005,mb_ok,isrc,0.80,,,skipped_off,,,,,2005,auto_accepted_mb,auto: MusicBrainz strong match,,0Gsj2iZerDbXbU0G1IHuB2,Gold Digger,"Kanye West, Jamie Foxx",playlist_import,,USUM70500143,true,,,2005,,,,,,,,,,,,,,,
Über sieben Brücken musst du gehn,Karat,,,,,1978,1978,Original Album Classics,album,1978,229213,Karat,11,2,1979,mb_ok,isrc,0.97,,,skipped_off,,,,,1979,auto_accepted_mb,auto: MusicBrainz strong match,,6lhzUwb3Ggfi1tPR3YoIh6,Über sieben Brücken musst du gehn,Karat,playlist_import,,DEC719400666,true,,,1979,,,,,,,,,,,,,,,
Firework,Katy Perry,,,,,2010,2010,Teenage Dream,album,2010-08-24,227893,Katy Perry,4,1,2010,mb_ok,isrc,1.00,,,skipped_off,,,,,2010,auto_accepted_mb,auto: MusicBrainz strong match,,1mXuMM6zjPgjL4asbBsgnt,Firework,Katy Perry,playlist_import,,USCA21001262,true,,,2010,,,,,,,,,,,,,,,
Give It Up,KC & The Sunshine Band,,,,,1983,1983,Ten,album,1983,244213,KC & The Sunshine Band,1,1,1982,mb_ok,isrc,0.86,,,skipped_off,,,,,1982,auto_accepted_mb,auto: MusicBrainz strong match,,6yoa7L6BlqYqBHlLL96j6k,Give It Up,KC & The Sunshine Band,playlist_import,,NLG620400589,true,,,1982,,,,,,,,,,,,,,,
Because of You,Kelly Clarkson,,,,,2004,2004,Breakaway,album,2004,219493,Kelly Clarkson,4,1,2003,mb_ok,isrc,1.00,,,skipped_off,,,,,2003,auto_accepted_mb,auto: MusicBrainz strong match,,0gJvqi9QyASOCtJu99tytc,Because of You,Kelly Clarkson,playlist_import,,GBCTA0400265,true,,,2003,,,,,,,,,,,,,,,
Bette Davis Eyes,Kim Carnes,,,,,1981,1981,Mistaken Identity,album,1981-01-01,228000,Kim Carnes,1,1,1981,mb_ok,isrc,0.96,,,skipped_off,,,,,1981,auto_accepted_mb,auto: MusicBrainz strong match,,0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,Kim Carnes,playlist_import,,USCA28100081,true,,,1981,,,,,,,,,,,,,,,
1000 und 1 Nacht - Remastered 2008,Klaus Lage,,,,,2008,2008,Beste Lage,compilation,2008-01-01,202000,Klaus Lage,2,1,1984,mb_ok,isrc,0.92,,,skipped_off,,,,no_result,1984,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,52jP6hYf7FQxYiyK493YRb,1000 und 1 Nacht - Remastered 2008,Klaus Lage,playlist_import,,DEA340800663,true,,,1984,,,,,,,,,,,,,,,
Celebration,Kool & The Gang,,,,,1980,1980,Celebrate!,album,1980-09-29,298866,Kool & The Gang,1,1,1980,mb_ok,isrc,0.84,,,skipped_off,,,,,1980,auto_accepted_mb,auto: MusicBrainz strong match,,3K7Q9PHUWPTaknlbFPThn2,Celebration,Kool & The Gang,playlist_import,,USPR38007190,true,,,1980,,,,,,,,,,,,,,,
Poker Face,Lady Gaga,,,,,2008,2008,The Fame,album,2008-01-01,237200,Lady Gaga,4,1,2008,mb_ok,isrc,1.00,,,skipped_off,,,,,2008,auto_accepted_mb,auto: MusicBrainz strong match,,5R8dQOPq8haW94K7mgERlO,Poker Face,Lady Gaga,playlist_import,,USUM70824409,true,,,2008,,,,,,,,,,,,,,,
Shallow - Radio Edit,"Lady Gaga, Bradley Cooper",,,,,2018,2018,A Star Is Born Soundtrack (Without Dialogue),album,2018-10-05,217212,"Lady Gaga, Bradley Cooper",6,1,2018,mb_ok,isrc,0.96,,,skipped_off,,,,,2018,auto_accepted_mb,auto: MusicBrainz strong match,,6QfS2wq5sSC1xAJCQsTSlj,Shallow - Radio Edit,"Lady Gaga, Bradley Cooper",playlist_import,,USUM71815945,true,,,2018,,,,,,,,,,,,,,,
The Ketchup Song (Aserejé) - Spanglish Version,Las Ketchup,,,,,2002,2002,Hijas del Tomate,album,2002,213973,Las Ketchup,1,1,2002,mb_ok,isrc,1.00,,,skipped_off,,,,,2002,auto_accepted_mb,auto: MusicBrainz strong match,,6UEfyhyfhYQsyipxOd95Ie,The Ketchup Song (Aserejé) - Spanglish Version,Las Ketchup,playlist_import,,ES5110204224,true,,,2002,,,,,,,,,,,,,,,
